age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
65,Female,Basic,0.24,28,Asia,Tablet,8.99,1,PayPal,5,0.01,Sci-Fi
42,Other,Premium,6.34,28,Asia,TV,17.99,0,Gift Card,1,0.22,Documentary
60,Male,Premium,17.14,28,Oceania,Desktop,17.99,0,Gift Card,5,0.59,Sci-Fi
30,Male,Standard,1.87,28,North America,Desktop,13.99,0,Debit Card,4,0.06,Sci-Fi
26,Male,Standard,10.42,28,South America,Laptop,13.99,0,Crypto,1,0.36,Comedy
31,Other,Standard,8.02,28,Oceania,TV,13.99,0,Gift Card,5,0.28,Drama
63,Other,Basic,2.37,28,South America,Laptop,8.99,1,Debit Card,5,0.08,Comedy
56,Other,Premium,19.25,28,North America,Laptop,17.99,0,Credit Card,5,0.66,Action
41,Female,Premium,7.53,28,Oceania,Desktop,17.99,0,Debit Card,2,0.26,Comedy
24,Other,Standard,10.67,28,Asia,Tablet,13.99,0,PayPal,1,0.37,Horror
28,Other,Premium,17.1,28,Africa,TV,17.99,0,Debit Card,4,0.59,Action
19,Female,Premium,8.29,28,Europe,TV,17.99,0,Crypto,5,0.29,Drama
60,Female,Standard,1.85,28,Africa,Mobile,13.99,1,PayPal,3,0.06,Comedy
18,Female,Basic,0.33,28,Oceania,Tablet,8.99,1,PayPal,3,0.01,Action
42,Other,Standard,7.51,28,Europe,Laptop,13.99,0,Gift Card,1,0.26,Documentary
52,Female,Standard,8.45,28,North America,Laptop,13.99,0,Gift Card,2,0.29,Action
51,Other,Premium,1.67,28,Africa,Tablet,17.99,1,Crypto,4,0.06,Action
25,Female,Premium,50.94,28,Africa,Mobile,17.99,0,Debit Card,4,1.76,Drama
55,Male,Basic,3.83,28,Europe,Desktop,8.99,1,Credit Card,4,0.13,Sci-Fi
25,Female,Premium,36.4,28,Europe,Mobile,17.99,0,Crypto,5,1.26,Drama
20,Male,Basic,8.91,28,Africa,TV,8.99,1,Crypto,2,0.31,Comedy
50,Other,Basic,18.87,28,Oceania,Mobile,8.99,0,Crypto,4,0.65,Action
54,Other,Basic,29.19,28,Asia,Tablet,8.99,0,Gift Card,2,1.01,Romance
24,Female,Basic,12.03,28,Asia,Mobile,8.99,0,Debit Card,4,0.41,Comedy
20,Male,Basic,2.16,28,Europe,Desktop,8.99,1,Credit Card,1,0.07,Documentary
28,Other,Basic,22.74,28,South America,TV,8.99,0,Gift Card,1,0.78,Sci-Fi
66,Other,Standard,10.25,28,North America,Desktop,13.99,0,Debit Card,4,0.35,Comedy
24,Female,Basic,5.25,28,Asia,Laptop,8.99,0,Gift Card,4,0.18,Comedy
70,Female,Standard,19.11,28,Africa,Laptop,13.99,0,PayPal,4,0.66,Romance
33,Female,Basic,3.05,28,Africa,Laptop,8.99,1,PayPal,5,0.11,Romance
30,Female,Standard,28.52,28,Africa,TV,13.99,0,Credit Card,4,0.98,Documentary
31,Other,Basic,33.1,28,South America,Laptop,8.99,0,Credit Card,2,1.14,Drama
52,Male,Standard,22.33,28,South America,Desktop,13.99,0,PayPal,5,0.77,Sci-Fi
66,Male,Standard,3.86,28,Africa,Laptop,13.99,1,PayPal,3,0.13,Sci-Fi
40,Female,Premium,0.12,28,Oceania,Desktop,17.99,1,Crypto,4,0.0,Romance
37,Male,Standard,2.31,28,Asia,Laptop,13.99,1,PayPal,1,0.08,Horror
22,Male,Standard,1.41,28,South America,Laptop,13.99,1,Gift Card,4,0.05,Sci-Fi
36,Male,Basic,6.54,28,Oceania,Laptop,8.99,0,Debit Card,5,0.23,Action
68,Other,Premium,21.72,28,Europe,Desktop,17.99,0,Crypto,3,0.75,Sci-Fi
60,Other,Standard,10.1,28,North America,Mobile,13.99,0,Crypto,5,0.35,Romance
66,Other,Premium,0.42,28,North America,TV,17.99,1,Crypto,5,0.01,Drama
52,Other,Basic,8.72,28,Africa,Laptop,8.99,1,Debit Card,1,0.3,Horror
21,Other,Standard,17.63,28,South America,Laptop,13.99,0,Credit Card,1,0.61,Documentary
48,Female,Standard,21.16,28,South America,Mobile,13.99,0,PayPal,5,0.73,Comedy
46,Other,Premium,1.76,28,Oceania,Desktop,17.99,0,Credit Card,4,0.06,Documentary
34,Female,Basic,12.42,28,North America,Desktop,8.99,0,Credit Card,2,0.43,Documentary
61,Female,Basic,4.48,28,North America,Laptop,8.99,1,Gift Card,5,0.15,Action
23,Other,Basic,11.07,28,South America,Desktop,8.99,1,PayPal,1,0.38,Sci-Fi
46,Male,Premium,27.63,28,South America,Tablet,17.99,0,Crypto,5,0.95,Horror
54,Male,Basic,24.44,28,North America,Laptop,8.99,0,Gift Card,4,0.84,Drama
66,Female,Premium,5.22,28,Asia,Desktop,17.99,0,Crypto,5,0.18,Action
59,Male,Standard,6.99,28,Asia,Mobile,13.99,0,Credit Card,3,0.24,Romance
37,Male,Premium,4.12,28,Oceania,Mobile,17.99,1,PayPal,1,0.14,Drama
67,Female,Premium,27.79,28,Oceania,TV,17.99,0,Crypto,4,0.96,Action
64,Female,Basic,28.66,28,Oceania,Desktop,8.99,0,Gift Card,4,0.99,Romance
69,Female,Standard,2.78,28,Africa,Tablet,13.99,1,Crypto,5,0.1,Sci-Fi
24,Female,Basic,14.8,28,North America,Laptop,8.99,0,Debit Card,5,0.51,Drama
56,Other,Standard,1.95,28,North America,Mobile,13.99,1,Crypto,4,0.07,Romance
59,Male,Standard,14.46,28,Oceania,Laptop,13.99,0,Crypto,2,0.5,Horror
33,Other,Basic,3.84,28,South America,Mobile,8.99,1,Credit Card,3,0.13,Horror
49,Female,Basic,1.73,28,North America,Mobile,8.99,1,Credit Card,4,0.06,Drama
19,Male,Premium,0.36,28,Oceania,Desktop,17.99,1,Credit Card,1,0.01,Comedy
34,Male,Premium,9.59,28,Europe,Mobile,17.99,0,PayPal,4,0.33,Action
40,Male,Basic,10.98,28,South America,Mobile,8.99,1,Debit Card,1,0.38,Action
24,Male,Premium,26.44,28,Africa,Mobile,17.99,0,Gift Card,1,0.91,Documentary
21,Female,Basic,19.14,28,North America,Desktop,8.99,0,Crypto,2,0.66,Comedy
34,Male,Premium,26.06,28,North America,TV,17.99,0,Debit Card,4,0.9,Drama
20,Male,Basic,0.76,28,Asia,Laptop,8.99,1,PayPal,3,0.03,Drama
54,Other,Standard,27.56,28,Asia,Laptop,13.99,0,PayPal,5,0.95,Horror
57,Female,Premium,0.26,28,Europe,Tablet,17.99,1,Credit Card,2,0.01,Action
40,Female,Premium,6.11,28,North America,Desktop,17.99,0,Credit Card,1,0.21,Romance
66,Male,Premium,9.17,28,Asia,Laptop,17.99,0,Debit Card,2,0.32,Horror
18,Male,Basic,15.17,28,South America,Mobile,8.99,0,PayPal,3,0.52,Documentary
53,Other,Premium,21.9,28,Africa,Desktop,17.99,0,Credit Card,2,0.76,Documentary
33,Other,Basic,4.44,28,Asia,Mobile,8.99,1,Crypto,1,0.15,Horror
22,Female,Basic,3.71,28,Europe,TV,8.99,1,Crypto,1,0.13,Horror
23,Female,Premium,11.54,28,Europe,Laptop,17.99,0,Gift Card,5,0.4,Sci-Fi
36,Other,Premium,18.47,28,Asia,Tablet,17.99,0,Credit Card,2,0.64,Horror
31,Other,Standard,12.62,28,Asia,Mobile,13.99,0,PayPal,5,0.44,Horror
31,Male,Premium,5.04,28,Europe,Laptop,17.99,0,Debit Card,3,0.17,Sci-Fi
61,Male,Premium,19.19,27,South America,Mobile,17.99,0,PayPal,2,0.69,Horror
68,Female,Standard,1.45,27,North America,Desktop,13.99,0,Debit Card,5,0.05,Romance
57,Male,Standard,12.95,27,North America,TV,13.99,0,Gift Card,4,0.46,Horror
26,Other,Premium,6.46,27,Africa,TV,17.99,0,Debit Card,5,0.23,Drama
45,Other,Premium,21.12,27,Oceania,Desktop,17.99,0,Credit Card,5,0.75,Drama
32,Other,Premium,16.39,27,Europe,Desktop,17.99,0,Gift Card,5,0.59,Horror
54,Other,Basic,9.92,27,Asia,Laptop,8.99,1,Credit Card,1,0.35,Drama
53,Male,Basic,79.83,27,Oceania,TV,8.99,0,Gift Card,3,2.85,Sci-Fi
56,Male,Basic,6.94,27,South America,Mobile,8.99,1,Gift Card,3,0.25,Comedy
63,Male,Basic,2.24,27,Africa,Mobile,8.99,1,Credit Card,4,0.08,Drama
39,Male,Basic,7.67,27,Africa,Tablet,8.99,0,Credit Card,3,0.27,Comedy
34,Male,Basic,8.25,27,Europe,Tablet,8.99,0,Credit Card,5,0.29,Comedy
26,Male,Standard,24.13,27,Africa,Tablet,13.99,0,Credit Card,3,0.86,Comedy
39,Other,Standard,0.75,27,Africa,Laptop,13.99,1,Crypto,4,0.03,Romance
36,Other,Basic,21.08,27,Africa,Mobile,8.99,0,Debit Card,2,0.75,Action
51,Female,Basic,4.74,27,Africa,Tablet,8.99,1,PayPal,3,0.17,Drama
68,Male,Basic,3.01,27,Africa,Tablet,8.99,1,Crypto,3,0.11,Drama
45,Other,Basic,3.4,27,North America,Laptop,8.99,1,Crypto,3,0.12,Sci-Fi
19,Male,Premium,14.47,27,Asia,Mobile,17.99,0,Crypto,2,0.52,Action
22,Other,Basic,2.36,27,Oceania,Laptop,8.99,1,Crypto,3,0.08,Action
63,Other,Premium,16.38,27,South America,Mobile,17.99,0,PayPal,3,0.58,Documentary
21,Female,Standard,15.53,27,South America,Laptop,13.99,0,Credit Card,1,0.55,Comedy
69,Female,Standard,5.7,27,South America,Laptop,13.99,0,Crypto,1,0.2,Horror
56,Male,Premium,3.93,27,Asia,TV,17.99,0,PayPal,4,0.14,Drama
19,Female,Standard,24.66,27,North America,Desktop,13.99,0,Crypto,2,0.88,Horror
22,Female,Basic,5.12,27,North America,Laptop,8.99,0,PayPal,4,0.18,Romance
49,Female,Standard,7.62,27,Asia,TV,13.99,0,Debit Card,3,0.27,Action
29,Female,Basic,18.53,27,Africa,Mobile,8.99,0,PayPal,4,0.66,Comedy
54,Other,Basic,11.19,27,South America,TV,8.99,1,Gift Card,1,0.4,Comedy
56,Other,Premium,2.04,27,Oceania,TV,17.99,1,Debit Card,1,0.07,Romance
56,Male,Basic,8.25,27,Asia,TV,8.99,0,Debit Card,3,0.29,Comedy
36,Other,Basic,13.88,27,South America,TV,8.99,0,PayPal,3,0.5,Horror
26,Other,Standard,23.13,27,Oceania,Mobile,13.99,0,Debit Card,2,0.83,Documentary
23,Other,Premium,30.22,27,South America,Desktop,17.99,0,Gift Card,1,1.08,Sci-Fi
25,Other,Standard,0.9,27,North America,Mobile,13.99,1,PayPal,3,0.03,Horror
21,Male,Premium,9.91,27,Asia,Desktop,17.99,0,Debit Card,2,0.35,Sci-Fi
37,Other,Premium,58.79,27,North America,Mobile,17.99,0,Crypto,3,2.1,Drama
39,Other,Premium,1.12,27,North America,Mobile,17.99,1,Gift Card,5,0.04,Sci-Fi
26,Male,Basic,10.54,27,Oceania,TV,8.99,1,PayPal,1,0.38,Horror
29,Other,Standard,10.74,27,South America,Tablet,13.99,0,PayPal,5,0.38,Drama
23,Other,Premium,15.27,27,Asia,Tablet,17.99,0,PayPal,1,0.55,Drama
69,Male,Premium,21.64,27,Europe,Mobile,17.99,0,Gift Card,5,0.77,Comedy
61,Female,Standard,2.27,27,Oceania,Desktop,13.99,1,Credit Card,3,0.08,Documentary
22,Other,Basic,2.93,27,Asia,TV,8.99,1,Gift Card,2,0.1,Sci-Fi
26,Other,Basic,23.33,27,North America,Mobile,8.99,0,Gift Card,1,0.83,Action
47,Other,Basic,8.37,27,Europe,Tablet,8.99,0,Gift Card,5,0.3,Comedy
28,Other,Basic,1.58,27,North America,Laptop,8.99,1,Credit Card,5,0.06,Romance
40,Female,Standard,9.36,27,Asia,Laptop,13.99,0,Debit Card,3,0.33,Horror
67,Female,Basic,35.37,27,South America,Desktop,8.99,0,Debit Card,4,1.26,Sci-Fi
54,Male,Premium,4.81,27,North America,TV,17.99,1,Debit Card,3,0.17,Documentary
38,Female,Basic,7.99,27,South America,Mobile,8.99,0,Credit Card,3,0.29,Comedy
19,Female,Standard,3.36,27,North America,Laptop,13.99,1,Debit Card,1,0.12,Action
70,Other,Premium,7.15,27,Asia,Desktop,17.99,0,Credit Card,3,0.26,Sci-Fi
63,Other,Basic,59.23,27,Oceania,Desktop,8.99,0,Debit Card,2,2.12,Comedy
43,Male,Standard,1.06,27,Asia,TV,13.99,0,PayPal,4,0.04,Action
68,Female,Premium,9.66,27,Africa,TV,17.99,0,Credit Card,5,0.35,Sci-Fi
24,Female,Basic,26.07,27,Asia,Laptop,8.99,0,Credit Card,2,0.93,Sci-Fi
27,Male,Standard,0.43,27,Europe,Laptop,13.99,1,PayPal,2,0.02,Sci-Fi
59,Female,Standard,20.89,27,Africa,Laptop,13.99,0,Debit Card,2,0.75,Horror
49,Male,Basic,10.85,27,Asia,Laptop,8.99,0,PayPal,4,0.39,Romance
55,Other,Premium,0.44,27,Oceania,TV,17.99,1,Crypto,3,0.02,Drama
49,Other,Premium,9.61,27,South America,TV,17.99,0,PayPal,3,0.34,Horror
62,Female,Basic,12.0,27,Asia,TV,8.99,1,Crypto,2,0.43,Drama
18,Female,Standard,1.48,27,Europe,Desktop,13.99,0,Debit Card,4,0.05,Sci-Fi
55,Other,Standard,47.33,27,Africa,Tablet,13.99,0,Debit Card,5,1.69,Documentary
29,Female,Standard,6.87,27,Africa,Tablet,13.99,0,Gift Card,4,0.25,Romance
57,Male,Premium,4.08,27,Europe,TV,17.99,1,Credit Card,1,0.15,Horror
69,Male,Standard,4.86,27,North America,Desktop,13.99,1,Gift Card,3,0.17,Horror
61,Female,Premium,54.86,27,Africa,Mobile,17.99,0,Gift Card,2,1.96,Documentary
46,Female,Basic,4.84,27,Africa,Desktop,8.99,1,PayPal,2,0.17,Romance
24,Other,Basic,1.25,27,South America,Desktop,8.99,1,Credit Card,2,0.04,Action
23,Other,Basic,4.01,27,Asia,Tablet,8.99,1,Crypto,2,0.14,Romance
67,Male,Standard,0.44,27,South America,Tablet,13.99,1,Credit Card,3,0.02,Action
66,Female,Basic,0.74,27,Oceania,Mobile,8.99,1,Crypto,3,0.03,Action
23,Male,Premium,6.55,27,Oceania,Laptop,17.99,0,PayPal,3,0.23,Romance
50,Male,Standard,15.65,27,North America,TV,13.99,0,Gift Card,2,0.56,Drama
45,Male,Basic,2.73,27,Asia,Mobile,8.99,1,Debit Card,3,0.1,Drama
57,Male,Basic,2.89,27,Africa,Mobile,8.99,1,PayPal,4,0.1,Horror
67,Other,Premium,1.54,27,Asia,Desktop,17.99,1,Crypto,2,0.06,Horror
18,Male,Standard,14.18,27,North America,Tablet,13.99,0,Crypto,2,0.51,Drama
53,Male,Standard,28.91,27,Africa,Mobile,13.99,0,Debit Card,3,1.03,Romance
60,Female,Standard,17.42,27,Asia,Desktop,13.99,0,Credit Card,5,0.62,Action
26,Other,Premium,4.76,27,Oceania,Mobile,17.99,1,Crypto,4,0.17,Documentary
37,Male,Premium,13.91,27,Asia,Laptop,17.99,0,PayPal,5,0.5,Comedy
52,Male,Premium,33.13,27,North America,TV,17.99,0,Crypto,4,1.18,Sci-Fi
30,Male,Standard,3.18,27,Oceania,Desktop,13.99,1,Credit Card,1,0.11,Comedy
53,Female,Basic,20.8,27,Asia,Mobile,8.99,0,Gift Card,5,0.74,Comedy
20,Other,Basic,0.37,27,Africa,Desktop,8.99,1,PayPal,1,0.01,Drama
66,Male,Basic,1.92,27,South America,Laptop,8.99,1,Gift Card,5,0.07,Horror
39,Female,Premium,3.69,26,Asia,Tablet,17.99,1,Crypto,5,0.14,Documentary
26,Female,Basic,14.85,26,North America,Mobile,8.99,0,Crypto,4,0.55,Action
62,Male,Standard,7.31,26,Oceania,Desktop,13.99,0,Credit Card,2,0.27,Sci-Fi
58,Female,Standard,13.8,26,Oceania,Mobile,13.99,0,Debit Card,3,0.51,Action
44,Male,Premium,3.95,26,Asia,Desktop,17.99,1,Gift Card,4,0.15,Action
34,Male,Standard,7.38,26,South America,Desktop,13.99,0,Debit Card,1,0.27,Sci-Fi
56,Male,Premium,24.37,26,Europe,Laptop,17.99,0,PayPal,3,0.9,Romance
43,Other,Standard,5.12,26,South America,Mobile,13.99,0,Debit Card,5,0.19,Documentary
30,Female,Standard,6.42,26,Asia,Tablet,13.99,0,PayPal,1,0.24,Horror
22,Other,Premium,0.85,26,Oceania,TV,17.99,1,Debit Card,3,0.03,Comedy
38,Male,Premium,3.49,26,Asia,TV,17.99,0,Credit Card,5,0.13,Action
20,Male,Standard,7.19,26,North America,TV,13.99,0,PayPal,4,0.27,Action
40,Male,Premium,46.29,26,Africa,Laptop,17.99,0,Crypto,4,1.71,Drama
22,Female,Basic,8.01,26,Europe,Tablet,8.99,1,PayPal,1,0.3,Drama
54,Other,Standard,2.91,26,Europe,Laptop,13.99,1,Gift Card,5,0.11,Documentary
66,Female,Standard,4.63,26,Europe,Tablet,13.99,0,PayPal,5,0.17,Action
57,Female,Standard,3.05,26,North America,TV,13.99,1,PayPal,2,0.11,Sci-Fi
41,Other,Premium,2.49,26,Europe,TV,17.99,1,Crypto,2,0.09,Action
22,Other,Standard,21.77,26,South America,TV,13.99,0,Credit Card,5,0.81,Romance
24,Male,Basic,0.75,26,North America,Laptop,8.99,1,Gift Card,2,0.03,Drama
54,Male,Standard,13.51,26,Asia,Tablet,13.99,0,PayPal,4,0.5,Horror
25,Other,Standard,18.23,26,Africa,Desktop,13.99,0,PayPal,2,0.68,Horror
21,Female,Premium,27.5,26,South America,Tablet,17.99,0,Crypto,2,1.02,Horror
62,Other,Standard,5.63,26,Asia,TV,13.99,0,Credit Card,3,0.21,Romance
56,Male,Standard,12.06,26,South America,Laptop,13.99,0,Debit Card,1,0.45,Horror
35,Other,Basic,2.55,26,Oceania,Tablet,8.99,1,Gift Card,2,0.09,Action
45,Male,Premium,13.88,26,North America,Desktop,17.99,0,Crypto,1,0.51,Documentary
58,Other,Basic,10.29,26,South America,Mobile,8.99,1,PayPal,1,0.38,Romance
65,Female,Basic,20.0,26,North America,TV,8.99,0,PayPal,4,0.74,Action
50,Other,Basic,7.35,26,North America,Laptop,8.99,0,Debit Card,3,0.27,Drama
58,Female,Basic,26.03,26,South America,Desktop,8.99,0,Gift Card,5,0.96,Horror
46,Female,Standard,0.71,26,North America,Tablet,13.99,1,Crypto,5,0.03,Action
19,Male,Premium,1.98,26,Asia,Laptop,17.99,0,PayPal,4,0.07,Horror
48,Female,Basic,19.86,26,Europe,Desktop,8.99,0,Debit Card,5,0.74,Sci-Fi
32,Female,Basic,3.15,26,North America,Laptop,8.99,1,Debit Card,2,0.12,Comedy
65,Female,Basic,2.39,26,Europe,Mobile,8.99,1,Gift Card,3,0.09,Horror
54,Female,Standard,6.61,26,Oceania,Tablet,13.99,0,Gift Card,3,0.24,Action
44,Female,Basic,58.4,26,Oceania,Desktop,8.99,0,Gift Card,1,2.16,Sci-Fi
69,Female,Premium,5.8,26,North America,Tablet,17.99,0,PayPal,5,0.21,Romance
58,Other,Basic,6.1,26,Oceania,Tablet,8.99,0,Credit Card,2,0.23,Comedy
64,Other,Premium,11.09,26,Africa,Desktop,17.99,0,Debit Card,5,0.41,Drama
20,Male,Premium,39.85,26,Europe,Desktop,17.99,0,Debit Card,1,1.48,Horror
49,Other,Standard,5.02,26,South America,Tablet,13.99,0,Credit Card,4,0.19,Documentary
67,Female,Standard,8.12,26,South America,TV,13.99,0,Credit Card,3,0.3,Drama
43,Other,Premium,86.73,26,Africa,TV,17.99,0,Debit Card,3,3.21,Romance
70,Other,Standard,32.62,26,Africa,TV,13.99,0,Crypto,1,1.21,Sci-Fi
69,Male,Basic,3.45,26,North America,Mobile,8.99,1,Debit Card,3,0.13,Drama
51,Male,Standard,5.54,26,Oceania,Tablet,13.99,0,Debit Card,4,0.21,Documentary
35,Female,Basic,9.2,26,South America,Laptop,8.99,1,Gift Card,2,0.34,Comedy
38,Female,Standard,4.06,26,South America,Desktop,13.99,1,Crypto,5,0.15,Comedy
61,Female,Basic,6.52,26,Africa,TV,8.99,0,Credit Card,4,0.24,Horror
56,Female,Basic,2.23,26,Africa,Tablet,8.99,1,Credit Card,5,0.08,Documentary
19,Female,Standard,0.93,26,North America,Laptop,13.99,1,Debit Card,3,0.03,Action
31,Male,Basic,4.58,26,North America,Desktop,8.99,1,PayPal,2,0.17,Action
43,Female,Premium,17.91,26,Africa,Desktop,17.99,0,Gift Card,1,0.66,Action
63,Male,Basic,1.44,26,Europe,Mobile,8.99,1,Debit Card,1,0.05,Documentary
32,Male,Basic,4.0,26,Africa,Desktop,8.99,1,Gift Card,2,0.15,Horror
51,Other,Standard,1.96,26,Europe,Tablet,13.99,0,Debit Card,4,0.07,Documentary
27,Male,Premium,1.04,26,North America,Laptop,17.99,0,PayPal,4,0.04,Documentary
35,Male,Premium,14.76,26,South America,Desktop,17.99,0,Credit Card,4,0.55,Drama
29,Other,Basic,12.54,26,North America,Tablet,8.99,0,Debit Card,2,0.46,Sci-Fi
41,Male,Basic,6.0,26,Africa,Laptop,8.99,0,Debit Card,4,0.22,Action
50,Other,Standard,21.29,26,Oceania,Laptop,13.99,0,Gift Card,3,0.79,Romance
24,Male,Premium,9.02,26,North America,Desktop,17.99,0,Debit Card,4,0.33,Sci-Fi
49,Other,Premium,0.21,26,Oceania,TV,17.99,1,Debit Card,3,0.01,Documentary
47,Female,Standard,13.27,26,Oceania,Laptop,13.99,0,Credit Card,3,0.49,Documentary
21,Female,Basic,2.29,26,Asia,TV,8.99,1,Crypto,4,0.08,Documentary
46,Other,Basic,2.04,26,North America,Mobile,8.99,1,Gift Card,4,0.08,Action
33,Other,Premium,9.1,26,South America,Laptop,17.99,0,Gift Card,2,0.34,Drama
20,Male,Premium,32.04,26,Europe,Tablet,17.99,0,PayPal,3,1.19,Action
36,Other,Premium,5.09,26,Europe,Laptop,17.99,0,Debit Card,4,0.19,Documentary
38,Male,Premium,43.56,26,Oceania,Laptop,17.99,0,Debit Card,3,1.61,Horror
44,Female,Premium,15.31,26,North America,TV,17.99,0,Crypto,5,0.57,Sci-Fi
43,Female,Basic,12.52,26,Europe,TV,8.99,0,Credit Card,2,0.46,Horror
59,Other,Basic,20.49,26,Asia,Tablet,8.99,0,Debit Card,1,0.76,Horror
48,Other,Basic,10.9,26,Oceania,Mobile,8.99,1,Crypto,2,0.4,Horror
56,Female,Standard,3.8,26,Africa,Desktop,13.99,1,Credit Card,2,0.14,Romance
68,Other,Standard,5.33,26,North America,Laptop,13.99,0,Crypto,5,0.2,Drama
40,Other,Premium,0.52,26,North America,Mobile,17.99,1,PayPal,2,0.02,Documentary
40,Female,Basic,31.43,26,North America,Tablet,8.99,0,Crypto,1,1.16,Action
57,Other,Standard,1.1,26,Europe,Desktop,13.99,0,Credit Card,5,0.04,Sci-Fi
60,Female,Standard,5.02,26,Oceania,Tablet,13.99,0,Crypto,3,0.19,Horror
28,Male,Standard,1.05,26,Europe,Laptop,13.99,0,PayPal,4,0.04,Action
41,Female,Standard,4.13,26,Asia,TV,13.99,1,PayPal,3,0.15,Horror
19,Female,Premium,0.6,26,Oceania,Mobile,17.99,1,Gift Card,1,0.02,Sci-Fi
68,Other,Basic,0.12,26,South America,TV,8.99,1,Crypto,2,0.0,Documentary
32,Other,Basic,12.06,26,Asia,Laptop,8.99,0,PayPal,3,0.45,Drama
57,Male,Basic,12.3,26,Asia,Tablet,8.99,0,Debit Card,4,0.46,Sci-Fi
21,Male,Basic,28.27,26,Asia,Laptop,8.99,0,Gift Card,5,1.05,Documentary
63,Male,Premium,20.68,26,Asia,Tablet,17.99,0,Crypto,5,0.77,Horror
26,Male,Premium,1.87,26,South America,TV,17.99,1,Crypto,3,0.07,Comedy
40,Other,Premium,3.41,26,North America,TV,17.99,0,Credit Card,5,0.13,Action
65,Female,Premium,10.55,25,Africa,Laptop,17.99,0,Gift Card,5,0.41,Drama
25,Female,Basic,2.53,25,North America,Desktop,8.99,1,Debit Card,1,0.1,Documentary
70,Other,Basic,23.08,25,South America,TV,8.99,0,Debit Card,3,0.89,Comedy
26,Male,Standard,0.89,25,South America,TV,13.99,1,Credit Card,2,0.03,Action
29,Other,Standard,4.33,25,Europe,Mobile,13.99,0,Credit Card,4,0.17,Romance
67,Other,Premium,2.51,25,Africa,Tablet,17.99,1,Credit Card,3,0.1,Romance
59,Female,Standard,19.34,25,North America,TV,13.99,0,Crypto,3,0.74,Sci-Fi
67,Male,Standard,19.48,25,North America,Mobile,13.99,0,Debit Card,2,0.75,Drama
65,Male,Premium,23.31,25,South America,Tablet,17.99,0,Debit Card,2,0.9,Action
58,Other,Basic,20.1,25,South America,Mobile,8.99,0,PayPal,2,0.77,Action
36,Female,Basic,0.05,25,Europe,Desktop,8.99,1,Debit Card,4,0.0,Action
48,Male,Standard,6.52,25,Asia,Mobile,13.99,0,Gift Card,2,0.25,Sci-Fi
31,Female,Standard,6.08,25,Europe,TV,13.99,0,Gift Card,2,0.23,Romance
49,Male,Premium,5.08,25,Oceania,Laptop,17.99,0,PayPal,4,0.2,Horror
30,Female,Basic,12.11,25,Oceania,TV,8.99,0,Gift Card,4,0.47,Romance
53,Male,Basic,15.01,25,Asia,Tablet,8.99,0,Debit Card,2,0.58,Romance
20,Male,Standard,5.06,25,Asia,TV,13.99,0,Gift Card,4,0.19,Documentary
68,Female,Premium,10.16,25,Africa,Tablet,17.99,0,Debit Card,3,0.39,Horror
44,Male,Basic,6.67,25,Africa,Tablet,8.99,0,Crypto,5,0.26,Drama
67,Other,Standard,3.29,25,North America,Tablet,13.99,1,Crypto,1,0.13,Documentary
36,Other,Premium,54.48,25,Africa,Mobile,17.99,0,Gift Card,2,2.1,Documentary
44,Other,Standard,14.25,25,South America,Laptop,13.99,0,Crypto,1,0.55,Comedy
66,Other,Standard,9.88,25,Europe,Mobile,13.99,0,Credit Card,3,0.38,Action
27,Other,Standard,5.08,25,Asia,Tablet,13.99,0,Gift Card,1,0.2,Romance
50,Female,Premium,18.62,25,Africa,Tablet,17.99,0,Gift Card,5,0.72,Documentary
37,Female,Basic,4.69,25,Europe,Tablet,8.99,1,Gift Card,4,0.18,Romance
53,Female,Basic,0.19,25,North America,Laptop,8.99,1,PayPal,4,0.01,Romance
22,Male,Premium,33.82,25,Africa,Laptop,17.99,0,PayPal,5,1.3,Drama
24,Male,Basic,5.91,25,Oceania,Laptop,8.99,1,PayPal,1,0.23,Action
24,Male,Standard,7.75,25,Europe,Laptop,13.99,0,Crypto,5,0.3,Action
45,Other,Basic,0.7,25,Africa,Desktop,8.99,1,Crypto,5,0.03,Action
61,Male,Premium,5.31,25,Europe,Laptop,17.99,0,Gift Card,3,0.2,Sci-Fi
44,Female,Premium,9.89,25,South America,Desktop,17.99,0,Credit Card,4,0.38,Comedy
29,Other,Premium,16.41,25,South America,Mobile,17.99,0,PayPal,5,0.63,Drama
23,Female,Standard,51.87,25,Asia,Desktop,13.99,0,Crypto,2,1.99,Action
22,Male,Basic,5.15,25,Africa,Laptop,8.99,0,Crypto,4,0.2,Documentary
70,Other,Standard,6.17,25,Oceania,Mobile,13.99,0,Credit Card,2,0.24,Drama
60,Other,Basic,7.79,25,North America,TV,8.99,0,Debit Card,2,0.3,Drama
52,Male,Basic,0.12,25,South America,Mobile,8.99,1,Gift Card,4,0.0,Documentary
62,Female,Premium,6.48,25,Europe,Desktop,17.99,0,Crypto,4,0.25,Documentary
26,Male,Standard,2.35,25,Oceania,Tablet,13.99,0,PayPal,5,0.09,Romance
35,Male,Standard,32.86,25,Oceania,TV,13.99,0,Gift Card,4,1.26,Romance
28,Male,Premium,5.32,25,Africa,Laptop,17.99,0,Debit Card,4,0.2,Horror
62,Female,Premium,3.99,25,South America,TV,17.99,1,Crypto,5,0.15,Documentary
